,10 chunks/story
14107,"[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [3, 0, 0, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 0, 0, 0, 0, 0, 0], [2, 0, 1, 1, 1, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 1, 0, 1, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
13479,"[[17, 1, 2, 0, 1, 0, 0, 3, 0, 0], [16, 0, 0, 0, 2, 0, 0, 0, 0, 0], [15, 1, 1, 0, 2, 2, 0, 1, 0, 0], [23, 3, 2, 1, 0, 1, 0, 0, 0, 0], [18, 0, 0, 0, 2, 2, 0, 0, 1, 0], [24, 1, 0, 0, 2, 1, 0, 0, 0, 0], [19, 1, 1, 0, 0, 0, 0, 1, 0, 0], [16, 3, 4, 0, 0, 1, 0, 1, 0, 0], [16, 1, 3, 0, 0, 0, 0, 0, 0, 0], [15, 1, 2, 1, 1, 0, 0, 1, 0, 0]]"
13480,"[[5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 3, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 0, 1, 0, 0, 0, 2, 0, 0, 0], [9, 0, 2, 0, 0, 0, 1, 0, 0, 0], [5, 0, 1, 0, 0, 0, 1, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
4893,"[[10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [8, 0, 2, 2, 0, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 2, 1, 0, 0, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13481,"[[9, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [10, 2, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 1, 0, 0, 0, 0], [9, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 1, 0, 0, 0, 0, 0], [9, 0, 2, 0, 1, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13044,"[[4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 2, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 1, 0, 0, 1, 0], [4, 1, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 1, 0, 0, 0, 0], [4, 1, 2, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4895,"[[4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 0, 0, 0, 2, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 1, 0, 0, 0, 1, 0, 0, 1, 0], [4, 1, 1, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 1, 0, 0, 0, 0], [4, 1, 2, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13045,"[[18, 1, 1, 0, 0, 0, 3, 0, 0, 0], [12, 2, 0, 0, 3, 1, 3, 0, 0, 0], [7, 2, 3, 0, 0, 0, 1, 1, 0, 0], [16, 0, 2, 1, 0, 0, 0, 0, 0, 0], [7, 3, 1, 0, 2, 2, 1, 1, 0, 0], [13, 0, 3, 0, 0, 4, 3, 0, 0, 0], [15, 0, 1, 2, 2, 1, 0, 0, 0, 0], [13, 1, 4, 1, 5, 1, 0, 0, 0, 0], [5, 5, 0, 1, 1, 2, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13046,"[[3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 0, 1, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 1, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [6, 2, 0, 0, 0, 0, 0, 0, 0, 0], [3, 1, 0, 0, 1, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
4906,"[[0, 3, 1, 0, 1, 0, 0, 0, 0, 0], [4, 1, 0, 0, 1, 0, 0, 1, 0, 0], [12, 1, 1, 0, 2, 0, 1, 0, 0, 1], [16, 0, 0, 0, 1, 0, 0, 0, 0, 0], [12, 0, 0, 0, 1, 0, 1, 0, 0, 2], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 1, 0, 0, 0, 0, 1], [12, 0, 1, 0, 0, 0, 0, 0, 0, 1], [8, 1, 1, 0, 1, 0, 1, 0, 0, 0], [2, 5, 0, 0, 0, 0, 0, 0, 0, 0]]"
14108,"[[4, 1, 1, 1, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [6, 4, 1, 0, 0, 3, 0, 0, 0, 0], [4, 3, 0, 1, 2, 0, 0, 0, 0, 0], [8, 2, 0, 0, 3, 1, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [5, 0, 5, 0, 2, 1, 0, 0, 0, 0], [7, 4, 2, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 3, 3, 0, 0, 0, 0, 0, 0, 0]]"
13047,"[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 1, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13048,"[[4, 1, 2, 0, 0, 0, 0, 0, 0, 0], [4, 2, 1, 0, 0, 0, 0, 0, 0, 0], [7, 1, 1, 1, 0, 0, 0, 0, 0, 0], [4, 1, 0, 1, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 1, 2, 0, 0, 0, 0], [11, 0, 0, 1, 1, 1, 0, 0, 0, 0], [5, 0, 1, 2, 2, 1, 0, 0, 0, 0], [4, 0, 0, 2, 1, 0, 0, 0, 0, 0], [3, 1, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
13049,"[[5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 2, 0, 0, 0, 0, 0, 1, 0, 0], [2, 2, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 1, 0, 0, 0, 0, 0, 0, 0], [1, 2, 1, 0, 0, 0, 0, 1, 0, 0]]"
13050,"[[3, 1, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 1, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 2, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0], [3, 0, 1, 0, 0, 0, 0, 0, 0, 0]]"
6491,"[[14, 3, 2, 0, 1, 1, 0, 0, 0, 0], [17, 2, 0, 0, 2, 2, 0, 0, 0, 0], [20, 0, 0, 1, 0, 1, 0, 0, 0, 0], [17, 4, 0, 1, 1, 0, 0, 0, 1, 0], [17, 3, 1, 1, 1, 0, 0, 0, 0, 0], [20, 1, 2, 0, 1, 0, 0, 0, 0, 0], [19, 4, 0, 2, 0, 0, 0, 0, 0, 0], [14, 0, 2, 0, 0, 0, 0, 0, 0, 0], [14, 2, 1, 0, 3, 1, 0, 0, 0, 0], [9, 2, 5, 0, 0, 0, 0, 0, 0, 0]]"
13051,"[[12, 2, 0, 1, 0, 0, 0, 1, 0, 0], [3, 5, 1, 0, 1, 0, 0, 0, 0, 0], [10, 3, 0, 0, 0, 1, 0, 1, 1, 0], [16, 1, 1, 0, 2, 0, 0, 0, 1, 0], [7, 4, 2, 1, 0, 0, 0, 1, 0, 0], [9, 2, 1, 0, 1, 0, 0, 0, 0, 0], [12, 1, 2, 0, 1, 0, 0, 0, 0, 0], [5, 4, 0, 0, 0, 1, 0, 1, 0, 0], [4, 3, 0, 1, 0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0]]"
12735,"[[2, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 0, 0, 0], [4, 0, 1, 0, 1, 0, 0, 0, 0, 0], [2, 1, 0, 0, 1, 0, 1, 0, 0, 0], [9, 0, 0, 0, 1, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 1, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 1, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6495,"[[5, 0, 1, 0, 2, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 2, 0, 0, 0], [2, 0, 1, 0, 1, 0, 1, 0, 0, 0], [4, 0, 0, 0, 1, 0, 0, 0, 0, 0], [7, 0, 0, 0, 2, 0, 2, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 1, 0, 0], [5, 0, 1, 0, 0, 0, 1, 1, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 4, 0, 1, 0, 0, 0, 0, 0]]"
12740,"[[4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 1, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6499,"[[6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 1, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 1, 0, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
6501,"[[6, 0, 0, 1, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 1, 0, 1, 0, 0], [10, 0, 0, 0, 0, 2, 0, 0, 0, 0], [8, 0, 0, 1, 0, 1, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [7, 0, 0, 0, 0, 1, 0, 0, 0, 0], [9, 0, 0, 0, 0, 0, 0, 0, 0, 0], [10, 1, 1, 1, 0, 2, 0, 0, 0, 0], [9, 0, 0, 1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6503,"[[9, 1, 1, 0, 1, 0, 0, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 0], [11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [8, 1, 2, 0, 0, 0, 0, 0, 0, 0], [9, 0, 1, 0, 0, 0, 1, 0, 0, 0], [6, 0, 1, 0, 0, 0, 1, 0, 0, 0], [10, 0, 0, 0, 0, 0, 0, 0, 0, 0], [13, 0, 2, 0, 0, 0, 1, 0, 0, 0], [7, 0, 4, 1, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6504,"[[7, 0, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 1, 0, 1, 0, 2, 0, 0, 0], [3, 2, 0, 0, 1, 1, 1, 0, 0, 0], [9, 1, 0, 0, 0, 0, 0, 0, 0, 1], [3, 1, 0, 0, 0, 0, 1, 0, 0, 0], [9, 0, 0, 0, 0, 0, 1, 0, 0, 1], [12, 0, 0, 0, 2, 0, 2, 0, 0, 0], [7, 0, 2, 0, 0, 0, 3, 0, 0, 0], [6, 0, 1, 0, 0, 0, 0, 0, 0, 1], [3, 1, 2, 0, 1, 0, 0, 0, 0, 0]]"
12741,"[[11, 0, 0, 0, 0, 0, 0, 0, 0, 0], [4, 4, 0, 0, 0, 0, 0, 1, 0, 0], [6, 2, 0, 0, 0, 0, 0, 1, 0, 0], [8, 0, 0, 1, 0, 0, 0, 0, 0, 0], [12, 0, 0, 1, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0], [15, 0, 0, 0, 0, 0, 0, 0, 0, 0], [9, 0, 3, 0, 0, 0, 0, 0, 0, 0], [7, 0, 1, 0, 0, 0, 0, 1, 0, 0], [6, 1, 0, 1, 0, 0, 0, 0, 0, 0]]"
6506,"[[8, 0, 1, 1, 1, 0, 0, 0, 0, 0], [5, 0, 0, 1, 0, 0, 0, 0, 0, 0], [4, 0, 1, 1, 0, 0, 0, 0, 0, 0], [4, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 1, 0, 0, 1, 0], [7, 1, 0, 1, 0, 0, 0, 0, 0, 0], [5, 2, 0, 0, 0, 1, 0, 0, 0, 0], [3, 0, 0, 2, 0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6507,"[[13, 0, 0, 2, 1, 0, 0, 0, 0, 0], [16, 0, 0, 0, 1, 0, 0, 0, 0, 0], [15, 0, 1, 0, 2, 1, 0, 0, 0, 0], [13, 0, 1, 0, 0, 1, 0, 0, 0, 0], [14, 0, 2, 0, 0, 2, 0, 0, 0, 0], [13, 0, 0, 0, 0, 0, 0, 0, 2, 0], [13, 0, 2, 2, 2, 3, 0, 0, 0, 0], [4, 1, 1, 3, 0, 0, 0, 0, 0, 0], [7, 7, 1, 0, 0, 1, 0, 0, 0, 0], [15, 2, 2, 0, 0, 0, 0, 0, 0, 0]]"
8622,"[[3, 0, 2, 0, 0, 0, 0, 0, 0, 0], [3, 1, 2, 0, 0, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [3, 0, 2, 0, 0, 0, 0, 0, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 1, 0, 0, 0, 0, 1, 0, 0], [0, 2, 1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6509,"[[1, 2, 1, 0, 1, 1, 0, 0, 0, 0], [3, 4, 0, 0, 2, 0, 0, 0, 0, 0], [3, 3, 1, 0, 2, 0, 2, 0, 0, 0], [0, 3, 2, 0, 1, 0, 0, 0, 0, 0], [1, 2, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 1, 0, 0, 0, 0, 0, 0, 0], [6, 5, 0, 1, 0, 0, 0, 0, 0, 0], [3, 0, 0, 0, 1, 0, 1, 1, 0, 0], [2, 2, 1, 0, 1, 0, 1, 0, 0, 1], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
6510,"[[13, 0, 2, 0, 0, 0, 1, 0, 0, 0], [12, 2, 1, 1, 0, 0, 1, 0, 0, 0], [11, 1, 0, 1, 0, 0, 0, 0, 0, 0], [12, 0, 2, 1, 0, 1, 0, 0, 1, 0], [10, 0, 2, 0, 1, 2, 0, 0, 1, 0], [11, 1, 2, 3, 0, 1, 0, 0, 0, 0], [2, 1, 2, 1, 0, 0, 0, 0, 0, 0], [9, 4, 2, 0, 1, 1, 0, 0, 0, 0], [4, 6, 2, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]"
7611,"[[8, 1, 0, 0, 0, 0, 1, 0, 0, 0], [5, 0, 1, 0, 1, 0, 0, 0, 0, 0], [7, 2, 0, 1, 1, 0, 0, 0, 0, 0], [5, 0, 1, 0, 1, 0, 0, 0, 0, 0], [7, 0, 2, 0, 1, 0, 0, 0, 0, 0], [6, 1, 0, 0, 1, 0, 0, 0, 0, 0], [11, 0, 0, 0, 1, 0, 0, 1, 0, 0], [8, 0, 0, 0, 0, 0, 0, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 3, 0, 0, 0, 0, 0, 0, 0, 0]]"
7617,"[[10, 3, 2, 0, 1, 0, 0, 0, 0, 0], [16, 3, 0, 0, 0, 1, 0, 0, 0, 1], [10, 3, 1, 2, 2, 1, 0, 0, 0, 0], [10, 2, 0, 0, 0, 0, 0, 1, 1, 0], [13, 2, 2, 0, 3, 0, 0, 0, 0, 0], [3, 5, 0, 0, 2, 0, 0, 0, 0, 0], [3, 6, 0, 0, 0, 0, 0, 0, 0, 0], [12, 6, 3, 0, 0, 0, 0, 0, 0, 0], [7, 3, 1, 0, 1, 0, 0, 1, 0, 1], [1, 3, 0, 0, 0, 0, 0, 0, 0, 0]]"
7618,"[[7, 2, 0, 0, 1, 1, 0, 1, 0, 0], [11, 0, 1, 0, 1, 0, 0, 0, 1, 0], [12, 1, 1, 1, 0, 3, 0, 0, 0, 0], [6, 4, 0, 2, 1, 3, 0, 0, 0, 0], [10, 0, 1, 1, 1, 1, 0, 0, 0, 0], [9, 0, 0, 3, 0, 0, 0, 0, 0, 0], [6, 4, 3, 0, 2, 0, 0, 0, 0, 0], [7, 0, 0, 1, 0, 0, 0, 0, 0, 0], [5, 5, 2, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]"
7620,"[[10, 0, 1, 1, 0, 0, 0, 0, 0, 0], [8, 2, 0, 0, 0, 0, 0, 1, 0, 0], [4, 3, 0, 0, 1, 1, 0, 0, 0, 0], [11, 3, 0, 3, 1, 0, 0, 0, 0, 0], [6, 1, 0, 1, 0, 0, 0, 0, 0, 0], [10, 1, 0, 1, 0, 2, 0, 0, 0, 0], [6, 0, 0, 0, 0, 1, 0, 0, 1, 0], [3, 2, 1, 0, 0, 0, 0, 0, 0, 0], [5, 0, 3, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 0, 1, 0, 0]]"
7623,"[[16, 0, 2, 0, 1, 0, 0, 0, 0, 0], [19, 6, 1, 0, 2, 0, 1, 0, 0, 3], [23, 3, 3, 0, 1, 0, 0, 0, 0, 1], [18, 4, 0, 0, 2, 0, 0, 1, 0, 3], [17, 10, 3, 0, 0, 0, 1, 0, 0, 2], [24, 4, 2, 0, 3, 0, 0, 0, 0, 3], [20, 3, 2, 0, 0, 3, 1, 0, 0, 2], [20, 1, 4, 0, 0, 2, 1, 0, 0, 0], [18, 2, 4, 0, 0, 0, 3, 0, 0, 1], [16, 1, 3, 0, 4, 1, 2, 0, 0, 1]]"
7624,"[[3, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [5, 0, 0, 0, 0, 0, 1, 0, 0, 0], [2, 0, 1, 0, 1, 0, 1, 0, 0, 0], [4, 0, 0, 0, 0, 0, 1, 0, 0, 0], [4, 2, 0, 0, 0, 0, 1, 0, 0, 0], [6, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [2, 1, 0, 0, 0, 0, 1, 0, 0, 0]]"
